Some;At;724;501.84;5314
Particularly;Save;749;681.17;8365
Miss;Popular;598;325.02;3395
Glass;A;629;59.43;4376
What;Other;872;511.77;7910
Go;Nature;934;318.65;3464
Long;Line;126;150.22;1065
Few;Less;728;13.58;7877
Person;Debate;742;616.21;6078
Six;South;897;862.91;3417
Religious;We;330;566.25;5545
Organization;Simple;436;260.73;9659
Be;Close;297;380.17;540
Fast;Issue;18;726.48;6565
Catch;Forget;711;477.23;6266
Pattern;American;183;469.33;9703
Significant;Certain;229;861.9;1697
Fact;College;898;251.6;5575
Himself;These;735;954.25;8643
Service;Ball;653;759.92;315
System;Represent;376;25.11;4830
Event;Pass;566;457.31;4530
Wall;About;846;895.55;9402
Concern;Order;157;316.14;6177
Believe;Themselves;439;330.14;9724
Travel;Become;77;667.78;5113
Instead;Whole;366;269.02;4906
Attorney;Door;768;40.4;3927
Best;Check;869;7.06;7399
There;Difference;60;926.87;9001
Standard;Class;662;925.11;7945
Home;Bring;164;769.97;7304
Discuss;Above;912;408.34;7323
Huge;Number;946;219.25;7360
Too;Commercial;754;338.59;3924
Senior;Suddenly;417;440.92;4245
Treatment;Develop;238;621.73;2802
Fast;Situation;682;475.34;7300
Section;Soldier;229;847.37;6706
Light;Cut;411;854.04;8249
Person;Nearly;794;279.37;8655
Surface;Thus;327;272.47;5088
These;There;409;547.87;4829
Go;They;925;921.04;1055
Own;Finish;808;908.62;9955
Worry;Indeed;820;600.64;8585
Door;Wall;595;148.41;4553
Shoulder;Several;369;327.03;4064
Space;Woman;816;488.2;1944
Dream;Someone;822;241.14;734
Policy;Else;467;728.19;8830
Model;Cultural;706;520.04;2704
Relate;Try;309;407.74;6724
Allow;Weight;556;620.29;33
Color;Example;586;320.83;9851
Resource;Age;16;125.27;8933
Story;Special;801;808.62;2587
National;More;544;142.3;3138
Future;Learn;547;501.54;6428
Increase;Audience;180;61.01;3856
World;Century;205;412.4;6713
Seem;However;928;98.55;2384
Audience;Three;898;272.11;513
Tend;Mention;180;727.97;6579
Add;Available;866;506.87;5810
Name;Could;629;146.45;164
Certain;Space;206;430.89;4208
Win;American;732;332.42;6147
Board;Response;362;675.26;2849
Life;Year;727;648.75;2859
Have;Cultural;765;210.9;4674
Everyone;Author;173;108.21;7885
Attention;Land;935;166.4;8560
Compare;Its;86;530.15;8523
Deal;Shake;965;391.67;2780
Shoulder;Situation;426;776.56;6128
Century;Activity;990;492.55;2162
Finally;Artist;902;542.55;1387
Book;Person;429;672.0;8808
More;Plan;905;426.53;7573
Nice;Color;996;861.47;4478
Live;Tree;159;121.87;52
With;Nation;429;55.87;5179
State;Network;528;613.37;4391
Top;Pattern;953;550.29;1019
Account;Picture;113;368.12;6137
Learn;Thank;527;469.71;9146
Adult;Many;576;82.43;5302
As;Career;29;182.35;2339
Fly;Full;526;487.12;53
Real;Throughout;421;70.93;6451
Television;Agent;836;711.2;711
Author;Own;353;302.44;626
Move;Less;474;754.21;9888
Black;Method;609;509.48;3713
Training;Reveal;90;798.59;2371
Movement;There;136;748.33;8845
Add;Social;929;376.69;8910
Four;Much;431;916.75;5351
Theory;Edge;453;70.01;2400
Since;Idea;783;660.78;5009
Young;Cup;107;59.19;9451
Short;Energy;107;883.94;7184
Benefit;Note;842;936.23;6487
Ok;Machine;25;332.08;1317
Thank;Large;161;980.91;5872
Rest;Where;121;858.95;1389
Economic;Director;595;566.75;4521
Site;Street;84;666.68;4816
Firm;Address;23;136.64;2108
Fear;Coach;843;802.15;8293
Mind;Right;946;446.63;5054
Defense;East;567;727.2;7470
Only;Success;53;278.15;9485
Onto;Federal;316;380.07;2013
Than;For;717;860.82;5489
Article;Citizen;601;519.14;6288
First;Radio;599;7.72;4066
He;High;60;188.79;3196
Later;Team;175;224.99;8196
Attack;New;176;172.8;4980
Wind;Discussion;226;379.5;2499
Show;Second;341;504.12;108
Happy;Early;962;574.65;4008
Manage;Sound;886;439.43;4745
Per;Of;29;942.98;7997
National;Claim;643;975.62;8058
Rule;Owner;457;552.79;3422
Financial;Like;741;193.2;6219
Bag;Control;713;502.71;4969
Help;Them;978;436.99;8252
Expert;Future;945;599.96;4303
Upon;Discussion;61;61.75;635
Institution;Look;318;882.46;6645
Lay;Blood;727;622.77;1729
Hair;Also;145;379.15;6620
Boy;Action;608;523.84;9955
Must;Surface;236;797.47;3592
With;Season;605;189.95;4738
Already;Dream;472;816.1;3144
Key;Occur;923;987.96;148
Receive;War;347;640.37;2513
Argue;Reach;535;81.35;2847
Through;Easy;927;750.99;7287
North;Fight;488;829.75;4919
Pass;Name;665;121.29;7122
Example;Listen;977;843.25;5003
News;Nice;488;749.73;9333
General;Either;585;507.61;7033
Position;Risk;437;261.23;3014
Talk;Light;175;445.0;4956
Child;Result;445;856.69;680
Success;Industry;778;33.27;2170
About;Fast;116;375.92;9460
Chance;Blue;740;368.24;7169
Billion;Despite;597;67.5;10000
Second;Capital;38;372.31;8701
Reveal;Evidence;626;940.16;8595
Hot;Street;398;189.48;2294
Meeting;Between;327;782.73;62
Off;Out;263;333.75;7994
General;Speak;301;193.61;1973
Tend;Wonder;799;599.06;9422
Owner;Item;883;984.46;9580
Guy;Although;434;257.78;3693
Why;Job;86;369.27;2800
Support;Unit;548;650.06;8047
War;Value;388;789.04;3216
Speech;Increase;279;496.13;7761
Current;Hundred;719;997.1;8831
Brother;Party;798;757.43;2444
Set;Carry;595;814.88;655
History;Because;79;313.16;6922
Consider;Special;180;592.4;1715
Sign;Mouth;572;336.51;3553
Too;Rock;864;520.53;2600
Some;Choice;833;199.53;3023
Assume;Hit;2;648.15;1547
Newspaper;Whom;343;380.43;5737
Dark;Name;807;638.68;6594
Fund;Ability;818;39.66;1306
Letter;Another;680;216.66;8894
Any;Data;953;632.66;2217
Affect;The;154;354.65;3464
Little;Behind;179;383.93;8899
Police;Manager;710;598.21;9702
Institution;Who;46;178.47;5994
Me;Threat;423;320.03;2568
Break;Big;71;898.56;7325
Son;Many;988;889.06;5750
Much;Station;551;485.88;6343
Work;College;237;184.11;1854
Instead;Painting;891;348.16;2138
Ask;Follow;589;412.76;173
Large;Seven;198;711.98;4364
Color;Parent;510;639.43;6641
Paper;Back;150;562.28;884
Scientist;Consider;865;949.76;5656
Should;Human;12;266.27;7616
Also;Everybody;127;794.34;6057
Include;Include;131;179.79;4382
Become;Such;170;942.79;3573
End;Cover;307;351.41;639
Growth;Debate;408;16.82;1050
Exist;These;208;268.77;6397
Care;Season;79;476.2;7016
Drop;Still;193;697.26;143
Leave;Themselves;227;104.11;9822
Nothing;Not;274;920.46;1458
Bank;Fall;692;382.27;504
However;West;888;359.2;4790
According;Recently;163;858.47;4881
Rise;Wear;8;884.68;9597
Bring;Play;132;688.66;5913
Eat;Garden;68;409.77;5067
Sell;Foot;558;730.33;5939
Other;Reveal;719;446.23;3861
Sing;Easy;656;718.33;8532
At;Machine;819;122.67;383
Raise;Language;403;700.84;6718
Population;Specific;39;950.18;1053
Detail;Reduce;848;539.11;855
Million;Better;482;490.98;6503
Focus;Trouble;543;809.63;4575
Leave;Front;656;51.54;2674
Learn;Go;772;28.1;1237
Huge;Write;693;18.41;675
Ball;Sure;345;170.88;2303
Movement;Light;368;470.5;4694
Which;Congress;527;772.16;968
Economic;Let;414;100.22;8024
Find;Sort;470;54.61;5426
Style;Near;659;635.53;1290
Discussion;Within;221;387.51;7032
Quickly;Commercial;654;342.76;6884
Campaign;Data;259;60.64;1412
Record;Property;794;450.4;2774
The;Page;198;960.67;2831
Class;Actually;141;695.46;1195
Provide;Bit;191;703.15;9061
Who;Assume;826;41.75;4627
Everyone;Building;224;236.5;4552
Other;State;264;422.65;7900
Agency;Space;611;382.74;7289
Light;Side;87;415.15;804
Draw;Foot;689;196.07;4317
Read;Finish;619;416.08;2215
Protect;Special;609;718.73;1491
Way;Will;997;251.39;9759
Blood;Pressure;902;96.4;8968
Take;Probably;948;914.84;6159
Try;Seven;873;186.44;2761
Material;Movie;946;856.13;2150
Thing;Actually;104;968.03;391
Pretty;Local;198;503.55;1402
Hour;Or;304;534.11;6406
Alone;Color;475;381.84;9870
All;They;379;332.1;1721
Result;Water;907;975.34;9821
Someone;Marriage;105;70.41;8559
Fire;Cell;588;106.29;5233
Else;Crime;883;628.33;9707
Then;Finally;718;992.21;7636
Quality;Card;432;933.69;5356
Nor;Something;530;345.11;2172
Whole;Wait;980;317.64;8576
Mean;Or;73;283.65;742
Message;Management;328;347.73;652
Concern;Message;829;913.19;5760
Ball;Citizen;262;1.39;7255
Public;Month;622;449.15;3059
Range;Name;753;928.04;9172
Customer;Describe;399;819.4;6337
Win;Spring;640;414.75;4994
Dinner;Interview;560;26.77;1023
Child;Sort;36;780.23;7036
Idea;Ready;993;343.03;4960
Two;War;339;735.35;6709
Far;Relate;266;38.04;7440
Population;Three;568;882.88;330
Former;Similar;816;949.36;2028
Thank;Community;968;744.98;5099
Century;Support;531;343.86;6190
Real;Charge;87;236.57;2622
Return;Case;767;735.88;5524
Moment;Boy;592;496.99;7600
Decision;Up;38;323.92;2805
To;Police;337;767.72;1570
Mean;Cultural;101;422.83;8018
Sure;Address;159;258.47;1329
Factor;Exist;143;740.22;3013
As;Each;754;644.02;8325
Plant;Sometimes;849;105.59;3977
Management;Keep;721;950.98;7530
Doctor;Player;404;592.46;8769
Over;Adult;219;926.28;8222
Learn;Here;962;51.39;4415
Short;Sit;78;991.36;3953
Less;Management;430;899.12;6002
Material;General;796;353.13;5919
Run;Also;157;748.95;192
Hand;Seven;194;152.37;6782
Now;Month;954;806.97;90
Others;Southern;880;509.34;5317
Involve;And;944;153.14;9320
Month;Pick;902;984.29;123
Growth;Piece;355;196.62;2356
Too;Lead;604;493.5;8202
Should;Believe;107;810.38;957
Develop;Upon;266;313.87;6653
Activity;Into;129;372.65;4827
Simple;Generation;456;718.61;9784
Drop;Investment;699;894.07;1660
Hospital;Ability;165;75.43;1306
Idea;Plant;775;143.46;5334
Pass;Attorney;380;649.46;991
Appear;Research;342;716.47;2484
Executive;Sport;274;652.29;3112
And;Card;431;157.29;5157
Probably;Mission;790;376.43;9527
Notice;Cost;859;256.78;7928
Employee;Still;708;886.41;6458
National;Law;287;734.05;1128
Save;Drive;148;985.08;5665
Himself;Chair;405;25.45;5357
Have;Fly;245;986.96;7065
Drug;Important;587;277.99;3811
Same;Federal;920;692.68;1412
Western;When;411;988.07;3202
Idea;Season;11;628.12;3801
Yes;Manage;669;780.52;3137
Both;Third;734;743.57;1169
Future;Case;77;301.76;7850
General;Tv;891;721.08;3079
Once;Stage;455;457.19;2470
Have;Story;942;673.31;6659
Chair;Suddenly;791;913.13;1323
Support;Fill;488;49.18;7578
Sing;Others;345;896.46;2453
Since;Away;288;386.73;2227
Sometimes;Suffer;857;639.89;6067
Knowledge;Small;730;927.34;3317
Family;Lead;676;176.03;1252
Reduce;Sit;633;236.53;8491
Writer;Professional;725;970.52;6104
Trial;Product;788;321.75;5830
Receive;Not;956;133.28;2342
Cup;Set;563;962.91;5691
Care;Because;662;718.71;1885
Remember;Cause;953;739.96;2644
City;Turn;689;850.7;866
Fish;Tax;80;615.67;309
Family;Create;839;142.37;2678
Outside;Grow;97;746.56;8613
Themselves;In;534;654.45;4602
Control;Production;919;591.29;4320
Part;Discussion;16;782.36;8133
Difficult;Artist;974;601.69;676
Travel;Hundred;70;388.19;8829
Director;Practice;72;116.26;2322
Various;Individual;256;313.32;6115
Point;Garden;539;84.53;1219
Easy;Law;481;287.05;6432
Case;American;426;46.81;6109
Step;Pattern;285;487.3;4566
Computer;Responsibility;935;559.65;3291
Interest;World;443;448.33;2846
Staff;News;668;419.89;6428
Town;Reveal;610;786.65;7634
Factor;Next;174;576.4;1687
Ask;Behavior;3;70.78;7158
Available;Nearly;266;95.06;6240
Management;Catch;267;498.06;4465
Choice;Herself;595;878.94;8400
Food;Understand;516;410.82;8512
Key;Wide;760;999.88;3556
Enough;Here;897;780.9;9979
Avoid;Deep;494;178.34;9568
Field;Wait;740;335.5;9441
Will;Usually;840;740.66;1851
Be;Growth;23;149.51;7541
Style;Which;856;127.52;740
Drive;Enough;72;159.36;2102
Some;Seem;606;172.14;4790
Easy;Technology;955;950.94;7060
Member;Figure;933;828.68;4957
If;Professional;545;524.99;212
Even;Door;352;155.77;4907
Candidate;Impact;256;63.32;9887
Around;Front;818;953.16;6844
Year;Standard;303;237.92;2375
Approach;Market;971;397.19;877
Money;Increase;278;600.98;7260
Black;Eye;705;217.61;8114
Card;Own;460;77.67;3948
Economy;State;21;324.0;664
His;Sense;956;551.06;6768
Up;As;710;99.34;9130
Budget;Environment;294;739.77;6164
Company;Nor;385;914.48;6917
Agency;Type;889;934.01;6759
Degree;Bank;463;667.35;2743
Anyone;Technology;295;824.08;9635
Significant;Action;741;422.11;7593
Forget;The;682;740.67;750
Office;Power;597;205.31;6309
Medical;Himself;765;683.81;3963
Book;Debate;607;452.34;7714
Other;Those;980;163.59;6218
Into;Any;639;950.95;8793
Meeting;Still;985;954.39;479
Program;International;197;523.41;7651
One;Would;581;92.97;5299
Data;Response;158;459.01;283
Statement;Tree;663;54.76;9844
Think;Short;194;276.37;1300
Worker;Mean;58;60.31;7202
Throughout;Eight;441;916.99;6272
Dinner;Source;414;157.06;9589
Term;Pick;940;575.95;8752
Reflect;Mouth;686;557.83;5763
Head;Enjoy;806;75.32;3124
Foot;Name;871;749.08;1125
Production;Daughter;118;919.05;5080
Might;Though;772;820.7;7511
Tonight;Suddenly;284;575.65;9747
Movie;Event;834;874.51;392
Opportunity;Parent;752;449.5;5762
Value;Tax;400;938.83;3085
Follow;International;838;71.09;2996
Offer;Could;6;946.91;8922
List;Heavy;335;333.06;9947
Clearly;Movie;906;883.53;6293
Through;Spend;906;449.24;5447
Cause;Few;112;687.64;3103
Great;Pressure;800;558.67;7378
Leg;Realize;390;302.49;7359
Large;Window;553;9.21;3287
Conference;Us;787;479.08;3705
Apply;Simple;121;180.57;9064
Lot;Read;898;987.25;7279
Probably;Service;982;854.08;51
Put;Follow;318;741.54;4724
Information;More;718;415.06;9450
Once;Clear;99;655.02;4736
Develop;Activity;912;724.23;3428
Lead;White;418;699.45;1150
All;Cup;135;362.34;530
Score;Prevent;2;251.99;2329
Yeah;Piece;945;907.65;3660
We;Table;117;711.81;2002
Fly;Simply;471;475.94;215
Determine;Must;373;527.55;6463
Throw;Single;339;981.44;882
Reality;Oil;836;564.85;403
Soon;Suffer;435;473.66;2165
Position;Stock;232;856.44;3933
Price;Management;486;706.23;9550
Cause;Class;400;378.23;6638
Financial;Certainly;717;72.43;565
Any;Important;920;173.41;1855
Card;Remember;808;395.23;4992
Police;Fly;268;794.06;9489
Simply;Else;27;420.0;7497
Same;Collection;897;862.63;5356
Tree;Nice;696;338.22;3925
Where;Smile;983;814.85;9401
Anything;As;87;830.53;4593
Smile;Picture;8;669.1;5797
Hair;War;733;704.47;4392
Man;Sea;142;263.31;4930
Speech;Design;522;795.84;9462
From;Price;708;256.59;9167
Long;Person;469;65.6;7548
With;Remember;603;393.24;7787
Require;Ago;628;273.11;3171
Move;Standard;163;210.65;4690
Industry;Drug;905;70.58;8298
Probably;Guy;179;488.29;165
Live;Them;966;289.79;3677
Candidate;One;968;574.29;1933
Art;Wall;608;325.06;100
Stage;Bring;70;362.23;3521
Or;View;831;199.13;9677
Door;Country;345;999.22;2367
Land;Throughout;962;427.99;8697
Tend;Close;926;878.47;3676
Discover;Message;135;207.94;1549
Big;Individual;549;442.92;3170
Street;Central;65;990.77;9585
Indicate;Weight;110;122.65;4316
Partner;Surface;648;654.63;7123
Main;Wide;139;475.23;8305
Create;Later;96;733.26;6692
Certainly;Security;534;588.13;7070
Strategy;Cause;816;889.1;9336
Specific;Senior;533;179.55;2973
He;New;732;143.88;112
Structure;Clearly;426;411.03;1498
Back;North;933;150.47;3517
Kitchen;Different;721;916.48;8379
Level;Open;571;85.5;3878
Bar;Most;38;877.26;9030
Too;Long;861;125.8;7779
Six;Level;707;909.15;3910
Three;Just;616;929.59;1317
Never;Accept;800;313.69;5555
Old;Although;154;927.48;6211
Collection;Ok;49;63.07;431
Answer;Reveal;263;601.27;6865
Do;Record;196;833.78;7454
Live;Crime;277;364.34;2138
So;Serve;82;786.75;5526
College;Worker;844;882.88;9457
Head;Society;931;980.67;4072
Seven;Level;146;112.99;393
Culture;Than;164;349.11;133
Continue;He;99;169.85;8707
Main;Sort;144;360.71;9138
Story;Work;915;954.02;2491
Mission;Pattern;575;954.15;3492
Record;Young;273;271.47;3390
Allow;Half;850;25.99;1734
Trial;Arm;309;126.13;7265
Yes;Back;362;953.84;5986
Trial;Everybody;437;674.76;9042
Value;North;751;950.71;3685
Provide;Important;290;411.9;306
Race;Floor;600;706.25;9803
Research;Must;865;664.89;7352
Quickly;Responsibility;7;226.76;1109
Loss;Under;476;865.01;5336
Benefit;Indeed;187;364.56;954
Perhaps;Side;817;652.01;4644
Record;True;538;374.85;890
Write;Discover;14;459.67;9843
Senior;Worry;562;770.51;7687
While;Food;401;823.85;6960
Accept;Time;27;417.08;6196
Else;Each;700;792.59;7348
Only;Space;399;320.1;4126
Activity;Institution;663;170.71;459
Summer;Chance;795;830.63;5676
Need;Could;520;47.58;4941
Economic;Everything;66;447.0;7794
Age;Hear;419;341.9;4442
Response;Century;876;550.48;1717
Use;Itself;133;208.55;1380
Tell;Professor;987;896.54;1227
So;Single;56;847.4;3489
There;Dog;453;62.86;57
Talk;Meeting;909;845.81;5815
Where;Difficult;502;296.62;458
Front;Throughout;943;407.57;6499
Myself;Quickly;925;274.0;6333
Surface;Catch;800;20.23;2618
Development;Opportunity;939;223.87;8891
Gun;Hope;764;734.64;1528
Once;Wife;332;560.55;7647
Health;Student;108;458.16;8827
Wish;Within;568;623.68;4739
None;Option;545;404.54;7403
Job;Personal;927;851.45;9706
Able;Run;529;212.3;9814
Just;Economic;271;909.21;6019
Become;Local;39;900.26;5713
Song;General;785;425.03;136
Position;Nothing;129;844.55;1551
Society;Team;304;164.3;5505
Property;Manager;294;959.8;6578
Seat;Single;560;207.19;9910
Table;Be;794;335.7;9627
Visit;To;33;767.04;6615
Magazine;Response;967;342.5;8844
In;Network;524;116.97;6524
Town;Plant;417;549.89;3426
Throughout;Reality;44;553.72;7465
Fight;Week;290;203.16;7091
Close;Money;729;119.34;4961
Few;Research;179;742.03;2931
Need;Hair;32;468.81;5677
Relate;Nor;134;493.69;7767
Quite;Sea;893;212.65;9350
Among;Popular;251;111.35;826
Body;Address;506;404.86;4701
Read;Prevent;650;912.72;6513
Know;Identify;651;348.12;9296
Century;Build;48;800.15;4100
Yourself;Course;926;807.08;5268
Together;Town;162;318.22;4467
See;Investment;589;796.89;7024
Down;Pattern;727;903.81;9746
Option;Site;811;416.03;9662
Air;American;552;394.38;1141
Toward;Include;650;310.91;2170
Particular;Benefit;243;567.31;9755
Senior;Would;594;653.51;5776
Hot;Agent;138;486.49;4762
Carry;Whatever;572;23.05;8549
Left;Quickly;138;406.69;7380
Doctor;Small;552;195.26;7944
Consider;For;622;372.3;6406
Would;Under;654;104.15;7640
Technology;Address;71;939.06;8367
Scientist;Reason;160;693.44;4280
Nation;Series;368;154.11;2948
Drug;Step;719;37.73;1977
Space;Person;923;85.21;1026
Know;Food;84;260.7;4280
Same;Ok;667;649.07;3220
Part;Be;79;977.93;2638
Nature;Reality;275;842.14;3922
Knowledge;Defense;506;599.53;1203
Begin;Church;382;689.13;9797
Prove;Oil;41;530.46;1204
Night;While;855;192.4;8980
Money;Attention;568;15.86;8574
Choose;Break;131;865.58;7588
Seek;Truth;851;98.04;6285
Audience;Movement;903;696.66;9415
Hand;Week;58;245.66;8498
Two;Discussion;293;191.46;3690
Yes;How;134;388.93;5972
Once;Simple;949;217.78;6324
Soldier;Face;948;95.13;8344
Billion;Reach;244;242.39;4852
Heavy;Federal;10;129.4;4695
Center;Include;595;598.49;1780
Never;Respond;729;298.22;1900
Walk;Range;951;705.61;9192
Room;Why;188;920.41;9321
Many;Important;221;72.75;3373
Serious;Beyond;858;815.36;8385
Condition;Why;660;660.81;9150
All;Police;652;118.82;4554
Year;Process;221;220.48;583
Heavy;Various;195;417.59;3244
Cause;Everything;893;777.67;6928
Total;Go;728;629.11;525
Buy;Society;428;995.28;328
Run;Thank;234;698.17;9212
Discussion;Consider;501;724.86;2100
Trade;Majority;480;467.11;4466
Inside;Resource;312;376.92;5142
Box;Effect;855;971.17;4995
Reduce;Financial;101;5.13;8977
Consider;Central;251;718.78;81
Often;Husband;145;404.64;3678
Will;Kind;152;511.67;9475
Attorney;Move;619;74.12;5561
Tonight;Score;368;245.94;1352
Allow;Seven;650;315.94;3664
Beautiful;Son;43;681.97;4772
Beyond;Type;586;544.73;6547
Event;Night;704;571.6;6948
Cold;Common;425;943.84;3883
Democrat;Professional;247;181.78;4647
Public;Yes;766;884.78;4134
Ahead;Fight;905;733.19;3707
Crime;Card;489;411.34;8556
Hit;Drug;544;982.31;3941
Blood;Direction;949;492.71;7650
Try;None;73;557.9;320
Color;Real;751;158.24;9887
Find;Analysis;845;274.26;8241
Can;Around;848;75.83;3737
Interview;Break;888;540.37;5784
Should;Democrat;413;409.89;6106
Peace;Physical;43;409.76;8356
Long;Happy;531;653.53;3604
Pretty;In;828;580.27;6207
Let;Any;555;23.58;3969
Relate;Animal;513;677.25;1786
Receive;Decision;405;644.76;5017
State;Two;643;490.25;4778
Much;Either;907;720.05;6284
Nearly;By;387;956.44;3317
Opportunity;Recent;694;335.73;4074
We;Deal;279;525.89;8283
By;Economy;149;243.14;6077
Firm;Dark;629;253.48;3968
Big;Career;262;290.0;8887
After;Black;18;879.49;8752
Understand;Safe;607;151.98;2572
Loss;Candidate;384;391.2;6383
Pretty;Democrat;249;504.52;8441
It;Three;519;346.14;6458
Audience;Describe;469;704.02;2515
Talk;Manage;241;926.83;951
This;As;288;158.86;7798
Stay;Issue;672;750.71;2015
Chair;Just;614;596.27;5978
About;Usually;359;994.28;4221
Stand;Exactly;235;694.24;2054
Police;During;442;148.19;194
Will;Certainly;842;787.44;4931
Kind;Bank;980;743.1;9827
Hope;Nor;290;819.05;7652
Nation;Decision;649;419.85;1881
Sit;Over;318;293.54;1774
Dream;Natural;968;227.48;4702
Recognize;Follow;123;234.04;248
Conference;Someone;526;672.73;9976
Even;Fine;791;868.22;6087
Color;Property;192;281.78;538
Remain;Realize;507;553.64;1438
Wrong;Run;369;292.91;2135
Police;Produce;9;277.11;9525
Environment;After;782;55.64;3220
Sister;Check;820;178.06;4004
Fire;Community;853;378.67;9693
Increase;Price;429;922.57;9906
Century;Newspaper;400;90.49;1592
Think;Every;626;237.09;6053
For;Say;751;622.94;9132
Paper;Situation;568;802.69;1230
Community;End;644;701.97;1759
Then;Set;887;803.14;6465
So;State;291;771.0;4200
Perform;Report;457;213.55;877
There;Charge;685;10.52;6678
Be;News;483;356.36;1420
Responsibility;Interview;914;950.24;2387
Really;Health;570;494.84;888
Would;Republican;926;850.68;1786
Community;Example;956;471.7;1770
Senior;This;141;998.8;7652
Least;Go;46;695.84;2348
Religious;Ahead;623;186.16;1676
Travel;Return;603;378.04;6055
Major;Carry;302;548.41;9821
Walk;Quickly;997;683.1;3484
Lay;Environment;404;357.75;2646
Red;As;536;636.38;3683
Role;High;413;726.71;1131
Either;Best;997;206.84;7824
Black;Mention;707;434.13;142
Onto;Many;774;209.08;9853
But;Usually;421;994.38;304
Nothing;Event;164;543.86;2216
Resource;Her;984;654.64;7835
Itself;Way;668;146.2;7603
Believe;Hand;215;782.63;6118
Agent;Onto;370;146.84;3104
Painting;Finish;698;741.83;563
Evidence;Less;713;346.69;4841
Back;Service;336;59.73;1226
Work;Participant;844;153.83;8040
Activity;Reduce;209;608.72;7347
Face;Try;18;12.2;1006
Yet;Especially;295;753.05;1949
Town;Time;720;108.29;1711
Decision;Sell;620;614.9;7646
Operation;Attention;56;289.04;2909
Respond;Force;843;825.38;4732
Wind;Everybody;288;256.88;9967
Agency;Story;449;189.52;1238
Evidence;Shake;404;93.34;408
Require;Baby;880;881.48;4990
Organization;Argue;734;759.4;5869
End;Politics;488;556.38;1957
Federal;I;468;105.33;9882
Also;Suggest;340;379.19;2880
Those;Land;882;66.2;2932
Federal;Well;390;226.34;9033
What;Campaign;557;79.96;9946
Daughter;Thank;607;416.82;8135
Arrive;Sea;142;273.55;9265
Home;Effort;682;464.53;8974
Name;One;958;104.73;8402
Sing;Yet;326;337.33;2588
Compare;Tend;767;540.32;1142
Maybe;Dark;685;335.26;5891
Total;Light;714;418.0;6167
Community;Boy;871;233.67;2697
Today;Stay;212;498.88;3499
Else;Any;460;207.65;4988
Be;Apply;769;852.37;5066
Better;Experience;455;589.8;5057
Her;Leader;487;435.63;366
Lead;Face;647;308.26;3079
Score;Land;247;75.67;6373
Word;Fish;89;517.61;4395
Them;Increase;901;876.16;4875
Exist;Magazine;11;896.83;952
Yeah;Could;953;966.53;1065
National;Where;172;779.61;931
Town;Already;80;726.69;2685
Eye;Medical;829;983.35;1993
Anyone;This;889;198.29;2465
Artist;Then;634;855.95;276
Doctor;Window;409;409.55;4700
Bring;Tough;729;616.21;7859
Process;Pm;791;173.04;4708
Only;Part;184;440.42;1364
Very;Ask;174;829.13;2291
Fly;Home;618;230.77;4549
Truth;Quickly;383;480.41;9748
Pass;Watch;430;587.54;576
Upon;Seek;371;989.3;8889
Unit;Book;751;161.32;4105
Around;Tax;474;936.0;5502
Sing;Newspaper;545;915.63;4910
Next;Wonder;712;993.95;548
Necessary;Health;14;660.97;4328
Realize;Government;817;398.97;1409
College;Subject;722;312.82;5818
Season;Inside;201;667.1;1586
Pressure;Character;89;891.75;3704
Less;Become;610;758.25;8987
Sport;All;278;537.66;2512
Opportunity;Thank;457;731.89;4368
See;Fly;796;416.48;8279
Serious;Father;394;811.55;4668
No;Perform;539;195.82;6549
School;Lose;85;2.07;8647
Military;Magazine;378;198.94;3235
Tough;Citizen;435;11.72;7228
Story;Despite;312;912.4;5271
Condition;Together;901;429.7;9412
Occur;Film;791;54.91;7297
Suffer;Ahead;327;15.8;9920
Hotel;Argue;669;420.07;880
Husband;Security;636;958.03;4353
General;Bring;22;161.1;9069
Money;Party;881;401.96;5165
Per;Huge;295;439.92;5283
Possible;Design;369;87.65;6526
Sure;Behavior;716;275.74;9396
Then;Admit;997;818.38;5279
Change;To;927;659.24;462
Rest;Environmental;815;266.46;6751
College;Record;991;412.05;4919
Challenge;Statement;569;554.79;1499
Raise;Expect;705;255.88;2792
Camera;Good;110;795.51;3197
Woman;Save;935;57.26;582
If;Former;887;961.69;3316
Question;Others;909;414.16;723
Indeed;Power;466;743.53;1441
Ball;His;124;876.38;2565
Purpose;Wish;406;790.08;2823
Certain;Expect;14;240.3;600
Activity;Pay;276;971.75;4052
Agent;Mother;244;55.64;1729
Style;Together;267;356.73;7235
Hit;Purpose;888;588.42;7173
Ball;Catch;86;488.2;1250
Time;Son;904;899.86;9706
Story;Increase;22;274.3;7390
Lot;Sense;156;69.97;7262
Before;Whom;747;228.65;5195
Recent;Edge;827;820.1;5625
Mrs;Theory;234;882.73;7952
Term;Economic;459;156.72;1882
Culture;Husband;255;521.52;3358
Garden;Little;356;586.86;8469
City;Despite;273;470.95;4477
Radio;Which;468;294.16;7259
Police;Well;883;782.86;3488
Lead;Account;571;261.73;868
Listen;Bad;219;964.45;7005
Design;Stay;867;777.58;1619
Address;Another;10;626.88;8377
Property;Blue;982;875.34;2216
History;Want;165;66.48;9949
Writer;Chance;631;242.97;1798
By;Yes;2;581.6;6782
Left;Service;31;700.52;2300
Evening;Also;647;254.16;9912
Attorney;Put;762;875.7;6425
View;Fish;685;692.23;3837
Mrs;Court;917;668.79;5159
Single;Record;580;182.04;8485
Special;Toward;618;93.86;4656
